id,location,device,timestamp,state,dimmer,accActiveEnergy,accReactiveEnergy,uRms,iRms,activePotency,reactivePotency,potencyFactor,luminosityLux,temperature
1026,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716598291000,1,100,41534071,8173349,22770,646,146,-22,988,9400,33
1027,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716599498000,1,100,41538486,8174024,22723,647,146,-22,988,0,32
1028,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716600698000,1,100,41542997,8174712,22795,646,146,-22,989,5900,32
1029,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716601900000,1,100,41547534,8175407,22767,646,146,-22,989,0,33
1030,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716603101000,1,100,41552007,8176093,22900,642,146,-22,988,1100,33
1031,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716604309000,1,100,41556447,8176780,22915,642,146,-22,989,2200,32
1032,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716605516000,0,100,41561082,8177502,22827,644,146,-22,988,0,33
1033,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716606717000,1,100,41565498,8178187,22912,640,145,-22,988,1100,35
1034,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716607921000,1,100,41569953,8178880,22900,642,146,-22,989,4400,34
1035,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716609122000,1,100,41574476,8179580,22845,643,146,-22,988,0,34
1036,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716610324000,0,100,41578891,8180265,22879,642,146,-22,988,0,34
1037,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716611525000,0,100,41583374,8180960,22852,642,145,-22,988,4600,35
1038,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716612728000,1,100,41587815,8181651,22880,643,146,-22,988,4600,34
1039,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716613929000,1,100,41592234,8182340,22890,644,146,-22,988,0,34
1040,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716615140000,1,100,41596784,8183041,22732,646,146,-22,989,9200,34
1041,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716616341000,1,100,41601217,8183719,22829,644,146,-22,988,9400,35
1042,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716619995000,0,100,41611987,8185369,22720,12,0,0,271,19000,33
1043,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716621197000,0,100,41612011,8185369,22574,12,0,0,291,37800,31
1044,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716624857000,0,100,41612085,8185369,22534,12,0,0,269,78500,36
1045,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716626058000,0,100,41612110,8185369,22573,12,0,0,194,113600,38
1046,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716627259000,0,100,41612135,8185369,22650,12,0,0,297,172200,40
1047,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716628460000,0,100,41612159,8185369,22638,12,0,0,289,208300,40
1048,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716629661000,0,100,41612184,8185369,22591,12,0,0,236,221400,42
1049,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716630863000,0,100,41612208,8185369,22558,12,0,0,327,307700,44
1050,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716632064000,0,100,41612232,8185369,22566,12,0,0,276,350200,47
1051,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716633265000,0,100,41612256,8185369,22627,12,0,0,137,382400,47
1052,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716634467000,0,100,41612279,8185369,22588,12,0,0,284,570400,50
1053,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716636894000,0,100,41612326,8185369,22634,12,0,0,235,392900,48
1054,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716638101000,0,100,41612351,8185369,22682,12,0,0,224,248900,47
1055,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716639303000,0,100,41612374,8185369,22746,12,0,0,228,592000,49
1056,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716640504000,0,100,41612398,8185369,22730,15,0,0,177,341900,52
1057,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716641711000,0,100,41612421,8185369,22690,12,0,0,293,179800,45
1058,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716642911000,0,100,41612444,8185369,22729,12,0,0,201,596800,54
1059,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716644112000,0,100,41612467,8185369,22639,12,0,0,257,215500,46
1060,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716645314000,0,100,41612491,8185369,22696,12,0,0,235,189200,43
1061,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716648970000,0,100,41612562,8185369,22693,15,0,0,138,364500,42
1062,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716650171000,0,100,41612585,8185369,22652,12,0,0,283,519400,47
1063,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716651371000,0,100,41612609,8185369,22636,12,0,0,307,121200,48
1064,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716652572000,0,100,41612632,8185369,22561,12,0,0,245,478000,51
1065,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716653773000,0,100,41612655,8185369,22618,12,0,0,356,80700,43
1066,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716654974000,0,100,41612678,8185369,22523,12,0,0,242,60600,42
1067,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716656175000,0,100,41612702,8185369,22702,12,0,0,213,24900,36
1068,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716659829000,1,100,41619710,8186388,22399,12,0,0,244,2200,38
1069,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716661036000,1,100,41624160,8187036,22396,655,146,-21,990,0,39
1070,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716662238000,1,100,41628667,8187710,22711,643,145,-22,989,0,40
1071,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716663439000,1,100,41633131,8188389,22650,645,145,-21,989,4600,39
1072,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716664640000,1,100,41637623,8189072,22790,643,145,-22,989,0,38
1073,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716665840000,1,100,41642037,8189746,22786,643,145,-22,989,0,38
1074,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716667051000,1,100,41646583,8190438,22625,648,146,-21,989,0,38
1075,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716668252000,1,100,41651096,8191120,22546,649,145,-21,990,0,37
1076,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716669453000,1,100,41655506,8191783,22720,646,146,-21,989,4600,36
1077,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716670655000,1,100,41660019,8192470,22753,644,145,-22,989,0,37
1078,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716671856000,1,100,41664532,8193161,22665,647,145,-21,988,0,38
1079,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716673058000,1,100,41669030,8193849,22826,642,145,-22,988,0,38
1080,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716674260000,1,100,41673533,8194539,22913,641,146,-22,988,0,37
1081,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716675936000,1,100,41679819,8195503,22666,648,146,-21,989,4600,36
1082,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716677143000,1,100,41684247,8196170,22624,647,145,-21,989,0,37
1083,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716680803000,1,100,41697729,8198233,22767,12,0,0,178,4600,37
1084,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716684484000,1,100,41711533,8200351,22808,643,145,-22,989,1100,37
1085,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716685686000,1,100,41715978,8201027,22541,649,145,-21,989,2000,37
1086,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716686894000,1,100,41720457,8201700,22589,648,145,-21,989,0,36
1087,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716688126000,1,100,41724871,8202363,22628,647,145,-21,989,0,36
1088,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716689328000,1,100,41729428,8203048,22627,647,145,-21,989,9200,36
1089,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716696666000,1,100,41756728,8207219,22755,642,145,-22,989,0,38
1090,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716697867000,1,100,41761211,8207903,22652,646,145,-21,989,0,36
1091,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716699069000,1,100,41765701,8208581,22604,648,145,-21,989,0,36
1092,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716700270000,1,100,41770218,8209260,22570,649,145,-21,989,18800,37
1093,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716701477000,1,100,41774643,8209930,22599,648,145,-21,989,0,37
1094,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716702684000,1,100,41779110,8210604,22577,647,145,-21,989,0,38
1095,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716703886000,1,100,41783558,8211277,22642,648,146,-22,988,0,37
1096,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716705087000,1,100,41787960,8211947,22762,648,146,-22,989,15300,34
1097,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716706293000,1,100,41792272,8212603,22746,650,147,-21,989,2200,33
1098,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716707496000,0,100,41793168,8212737,22643,12,0,0,301,17700,29
1099,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716708697000,0,100,41793192,8212737,22578,12,0,0,304,27100,28
1100,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716709899000,0,100,41793216,8212737,22622,12,0,0,223,29700,28
1101,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716711101000,0,100,41793241,8212737,22621,12,0,0,288,38000,28
1102,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716714759000,0,100,41793318,8212737,22669,12,0,0,272,68900,28
1103,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716715960000,0,100,41793343,8212737,22594,13,0,0,208,37800,28
1104,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716717161000,0,100,41793368,8212737,22686,12,0,0,214,14000,27
1105,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716718362000,0,100,41793394,8212737,22683,12,0,0,305,37500,26
1106,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716719569000,0,100,41793420,8212737,22649,12,0,0,257,45100,27
1107,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716720770000,0,100,41793445,8212737,22527,12,0,0,250,79100,28
1108,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716721971000,0,100,41793470,8212737,22582,12,0,0,225,59500,28
1109,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716723172000,0,100,41793496,8212737,22565,12,0,0,275,157100,30
1110,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716724373000,0,100,41793521,8212737,22673,12,0,0,273,64300,30
1111,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716725576000,0,100,41793546,8212737,22798,12,0,0,212,177800,31
1112,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716726777000,0,100,41793571,8212737,22720,12,0,0,264,90300,30
1113,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716727979000,0,100,41793596,8212737,22696,12,0,0,183,16400,29
1114,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716729186000,0,100,41793621,8212737,22761,12,0,0,253,57100,27
1115,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716730387000,0,100,41793647,8212737,22800,12,0,0,280,139300,29
1116,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716731589000,0,100,41793672,8212737,22826,12,0,0,295,56900,29
1117,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716732791000,0,100,41793697,8212737,22737,12,0,0,291,53400,30
1118,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716734007000,0,100,41793722,8212737,22797,12,0,0,269,23600,28
1119,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716736437000,0,100,41793775,8212737,22888,12,0,0,227,35400,26
1120,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716737638000,0,100,41793801,8212737,22704,12,0,0,241,66500,27
1121,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716738839000,0,100,41793826,8212737,22745,12,0,0,306,37800,27
1122,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716740039000,0,100,41793852,8212737,22731,17,0,0,161,97600,28
1123,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716741240000,0,100,41793877,8212737,22741,12,0,0,246,34500,28
1124,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716742440000,0,100,41793902,8212737,22810,12,0,0,294,28200,28
1125,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716743642000,0,100,41793972,8212743,22561,12,0,0,254,10700,28
1126,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716746073000,1,100,41802041,8213943,22691,646,146,-21,989,0,35
1127,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716747279000,1,100,41806763,8214644,22536,650,146,-21,990,9200,36
1128,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716748479000,1,100,41811195,8215315,22838,642,145,-22,988,0,36
1129,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716749682000,1,100,41815672,8215994,22640,647,145,-21,989,0,36
1130,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716750894000,1,100,41820161,8216666,22645,648,146,-21,989,0,36
1131,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716752096000,1,100,41824539,8217335,22683,645,145,-21,989,1600,36
1132,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716753297000,1,100,41829011,8218018,22684,646,145,-21,989,9200,37
1133,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716754498000,0,100,41833426,8218688,22694,645,145,-21,989,0,36
1134,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716755699000,1,100,41837895,8219373,22698,12,0,0,271,0,37
1135,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716756901000,1,100,41842353,8220058,22760,642,145,-21,989,0,38
1136,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716758107000,0,100,41846816,8220749,22869,12,0,0,232,0,38
1137,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716759313000,1,100,41851354,8221447,22737,643,145,-22,989,0,37
1138,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716760525000,1,100,41855777,8222116,22521,649,145,-21,989,0,37
1139,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716761732000,1,100,41860259,8222790,22581,648,145,-21,989,9400,37
1140,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716762933000,1,100,41864762,8223466,22518,649,145,-21,989,0,37
1141,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716764138000,1,100,41869170,8224135,22700,17,1,-1,358,2200,38
1142,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716765340000,1,100,41873576,8224804,22621,647,145,-21,989,0,38
1143,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716766541000,1,100,41877987,8225476,22623,647,145,-21,989,23600,37
1144,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716767742000,1,100,41882452,8226152,22640,648,146,-21,989,0,36
1145,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716768943000,1,100,41887130,8226866,22767,643,145,-22,989,0,36
1146,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716770144000,1,100,41891529,8227544,22783,643,145,-22,989,0,37
1147,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716771346000,1,100,41895978,8228229,22756,643,145,-22,989,0,37
1148,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716772547000,1,100,41900449,8228920,22795,644,146,-22,988,0,37
1149,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716773749000,1,100,41904886,8229606,22860,641,146,-22,989,2200,36
1150,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716774952000,1,100,41909260,8230289,22872,642,146,-22,988,9400,36
1151,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716776154000,1,100,41913666,8230977,22833,641,145,-22,989,0,36
1152,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716777356000,1,100,41918062,8231660,22844,12,0,0,229,0,37
1153,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716778562000,1,100,41922523,8232350,22816,643,145,-22,988,2200,37
1154,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716779763000,1,100,41926935,8233030,22797,642,145,-22,988,0,36
1155,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716780965000,1,100,41931413,8233721,22743,644,145,-21,988,0,36
1156,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716782167000,0,100,41935873,8234407,22775,643,145,-22,988,0,36
1157,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716783368000,1,100,41940398,8235101,22638,647,145,-21,989,2200,37
1158,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716784569000,1,100,41944903,8235783,22500,12,0,0,210,4600,36
1159,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716785776000,1,100,41949344,8236456,22676,646,145,-21,988,1100,37
1160,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716786977000,1,100,41953809,8237135,22676,647,145,-22,987,0,37
1161,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716788183000,1,100,41958294,8237820,22649,645,145,-21,989,5900,37
1162,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716790621000,1,100,41967466,8239213,22644,641,144,-21,991,0,37
1163,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716791826000,1,100,41971838,8239877,22678,646,145,-21,989,0,36
1164,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716793032000,1,100,41975961,8240512,22822,644,146,-22,987,0,36
1165,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716794235000,0,100,41977176,8240697,22782,12,0,0,262,11800,33
1166,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716795436000,0,100,41977574,8240753,22609,12,0,0,238,14000,30
1167,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716796636000,0,100,41977599,8240753,22710,12,0,0,287,25800,28
1168,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716797836000,0,100,41977624,8240753,22673,12,0,0,309,26200,27
1169,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716799037000,0,100,41977649,8240753,22616,12,0,0,319,51200,28
1170,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716800238000,0,100,41977674,8240753,22735,12,0,0,257,28400,27
1171,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716801438000,0,100,41977700,8240753,22612,12,0,0,216,42700,28
1172,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716802639000,0,100,41977725,8240753,22627,12,0,0,201,61900,28
1173,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716803839000,0,100,41977750,8240753,22593,12,0,0,308,54900,29
1174,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716805041000,0,100,41977775,8240753,22691,12,0,0,274,85000,29
1175,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716806242000,0,100,41977800,8240753,22766,12,0,0,246,54100,29
1176,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716807443000,0,100,41977825,8240753,22611,12,0,0,305,28200,28
1177,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716808643000,0,100,41977850,8240753,22749,12,0,0,223,71300,29
1178,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716809843000,0,100,41977876,8240753,22756,12,0,0,287,64600,29
1179,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716811044000,0,100,41977901,8240753,22886,12,0,0,205,77800,31
1180,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716812245000,0,100,41977926,8240753,22774,12,0,0,291,63000,30
1181,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716813446000,0,100,41977951,8240753,22688,12,0,0,317,33000,29
1182,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716814647000,0,100,41977976,8240753,22748,12,0,0,159,75900,29
1183,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716815848000,0,100,41978002,8240753,22615,12,0,0,289,77200,30
1184,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716817048000,0,100,41978027,8240753,22654,12,0,0,305,61900,30
1185,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716818249000,0,100,41978052,8240753,22715,12,0,0,246,202700,32
1186,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716819451000,0,100,41978076,8240753,22747,12,0,0,311,248800,35
1187,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716820652000,0,100,41978101,8240753,22779,12,0,0,230,578900,42
1188,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716821853000,0,100,41978125,8240753,22659,12,0,0,245,253900,44
1189,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716823054000,0,100,41978149,8240753,22737,28,1,-1,157,314700,41
1190,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716824261000,0,100,41978173,8240753,22632,12,0,0,284,100000,36
1191,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716825462000,0,100,41978197,8240753,22694,12,0,0,252,160800,35
1192,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716826663000,0,100,41978222,8240753,22643,12,0,0,319,57600,34
1193,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716827864000,0,100,41978246,8240753,22745,12,0,0,194,29000,31
1194,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716829065000,0,100,41978271,8240753,22919,12,0,0,195,52300,32
1195,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716830265000,0,100,41978295,8240753,22709,12,0,0,279,4600,30
1196,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716831466000,1,100,41981444,8241220,22590,653,147,-21,990,0,34
1197,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716832668000,1,100,41985830,8241869,22586,650,146,-21,990,4400,36
1198,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716833875000,1,100,41990452,8242550,22541,650,145,-21,989,2200,37
1199,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716835077000,1,100,41994912,8243211,22574,648,145,-21,989,0,38
1200,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716836295000,1,100,41999328,8243878,22736,643,145,-22,988,18800,38
1201,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716837497000,1,100,42003804,8244563,22700,645,145,-21,989,23100,38
1202,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716838699000,1,100,42008173,8245223,22568,13,0,0,255,3500,38
1203,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716839900000,1,100,42012924,8245938,22709,643,145,-21,989,0,37
1204,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716841101000,1,100,42017741,8246651,22452,651,145,-21,989,0,37
1205,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716842302000,1,100,42022556,8247368,22678,645,145,-22,989,0,37
1206,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716843503000,1,100,42027370,8248095,22717,642,145,-22,989,18800,38
1207,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716844706000,1,100,42032173,8248823,22726,642,145,-22,988,0,39
1208,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716845906000,1,100,42036981,8249561,22701,644,145,-22,989,0,38
1209,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716847124000,1,100,42041793,8250293,22749,643,145,-22,988,0,37
1210,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716849554000,1,100,42051667,8251796,22703,644,145,-22,989,0,37
1211,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716850755000,1,100,42056477,8252535,22748,642,145,-22,988,4400,38
1212,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716851961000,1,100,42061286,8253273,22763,642,145,-22,988,0,38
1213,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716853162000,1,100,42066104,8254005,22817,641,145,-22,988,0,37
1214,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716854363000,1,100,42070919,8254742,22780,642,145,-22,989,0,37
1215,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716856814000,1,100,42080793,8256268,22832,641,145,-22,988,0,37
1216,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716858016000,1,100,42085611,8257014,22815,641,145,-22,988,2900,38
1217,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1716859217000,1,100,42090420,8257756,22853,639,145,-22,988,0,38
